Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK59,OUT019,1664.776701712433
FDB10,OUT027,2001.238890815634
FDQ25,OUT046,1823.469962562745
FDY26,OUT017,1856.7279100229503
FDG28,OUT049,1876.4923449017783
FDM14,OUT049,1776.4902333081154
NCH29,OUT049,1746.503035376092
FDD48,OUT049,1766.7696156550649
FDC17,OUT045,1857.0592029267377
DRH49,OUT027,1829.3372703209436
FDN44,OUT018,1762.865337028172
FDC29,OUT045,1767.079482927562
DRK01,OUT019,1547.5936245363118
FDD48,OUT017,1768.4672355011437
FDB59,OUT013,1875.0252171407642
FDY45,OUT010,1604.6441284805828
FDX60,OUT035,1748.3624998888683
FDT09,OUT010,1539.8990939383827
DRB24,OUT018,1732.2237145996146
FDL13,OUT035,1741.423072199963
FDN16,OUT035,1786.0524389304153
FDK57,OUT013,1823.4496934108602
FDO22,OUT027,1907.8516515856693
FDC57,OUT010,1559.0887633455911
FDZ13,OUT027,1830.4267516408577
FDW27,OUT013,1786.4727388568708
FDX10,OUT049,1725.558588773338
FDY08,OUT018,1728.6317487506415
FDA49,OUT017,1760.9572985987882
FDC32,OUT018,1704.9779882629375
FDO04,OUT035,1739.2129611553187
NCZ54,OUT013,1856.1247764273005
FDY40,OUT045,1711.4423638659841
FDW36,OUT045,1750.1663749770833
FDE11,OUT017,1751.0712927989923
DRE37,OUT045,1795.1121649380145
NCK19,OUT017,1760.2224523284003
FDT19,OUT035,1849.9109993245913
FDE56,OUT045,1717.198462365199
FDZ57,OUT010,1524.413933057786
FDB35,OUT035,1737.9768981763787
FDF09,OUT010,1504.6148243006996
FDO34,OUT046,1854.2591932371377
FDA55,OUT046,1890.3640960876153
NCM18,OUT035,1774.364510737336
FDJ20,OUT019,1517.783200035422
DRQ35,OUT019,1630.7667905318776
FDG02,OUT013,1829.1292279035597
NCU29,OUT018,1734.4936101906958
FDL27,OUT027,1831.1514020796865
NCA54,OUT035,1893.0056237313327
FDJ32,OUT035,1764.582931870762
FDB21,OUT019,1576.5734548199898
FDR46,OUT035,1839.5307474474046
FDZ32,OUT046,1760.7210370971663
DRF36,OUT017,1817.1583087282206
NCU54,OUT017,1889.1559234880826
NCI31,OUT017,1712.811553268293
DRA59,OUT035,1771.6835638412613
NCC55,OUT045,1726.732439952637
FDE44,OUT018,1668.6327371411976
NCN26,OUT018,1738.4744063241294
FDC11,OUT049,1724.8174840231845
FDV24,OUT035,1808.5494754400695
FDR40,OUT019,1587.3423826145658
NCQ17,OUT049,1788.6260144184853
FDC46,OUT045,1850.8303451250295
NCM18,OUT046,1744.5891811222918
FDK16,OUT046,1744.683933585179
FDI28,OUT017,1757.1946274349712
FDS11,OUT018,1758.6286325636934
DRD13,OUT046,1713.6829964958165
FDL36,OUT035,1758.5751925567147
FDI27,OUT013,1729.9721336544928
FDJ53,OUT019,1529.0534272790899
FDS44,OUT045,1902.493346383753
FDE28,OUT046,1804.0992820179665
FDQ33,OUT018,1760.8275761620614
FDB37,OUT017,1862.3437233694472
FDQ31,OUT045,1753.3117289842046
NCQ05,OUT046,1795.024079835917
FDE10,OUT013,1821.7383746524247
FDF38,OUT017,1731.6812419685245
FDE50,OUT019,1587.7709651142075
DRG37,OUT010,1579.1619473796184
NCH06,OUT049,1910.219328333096
FDY14,OUT045,1876.573246954488
FDO27,OUT017,1744.641063437412
FDQ19,OUT049,1897.5445141718258
FDZ26,OUT019,1586.2195925419576
FDN51,OUT013,1857.8639078883455
FDK20,OUT035,1832.0784908931373
FDD40,OUT018,1768.2402294091037
DRI25,OUT018,1682.9826009579792
FDH56,OUT017,1806.6070067216215
FDI36,OUT027,1927.7249631800485
DRH11,OUT018,1701.6817418104088
NCV18,OUT017,1766.7715220365112
DRI01,OUT049,1788.9819427333164
DRE48,OUT049,1795.978259536486
FDS51,OUT035,1750.6917048380517
FDM38,OUT017,1731.6976002566955
FDB60,OUT027,1925.97538376702
FDY58,OUT035,1934.260626257253
FDY22,OUT045,1799.5267846987294
FDF11,OUT027,1782.3943014764352
FDZ51,OUT035,1776.0853865114693
FDQ45,OUT017,1878.1165109386866
FDF17,OUT035,1862.1664667961395
NCF31,OUT027,1950.9710606070469
FDA37,OUT013,1798.7945943890961
FDO51,OUT046,1720.7963699318275
FDF34,OUT013,1889.8756226875432
FDD57,OUT018,1714.109896342186
FDO37,OUT046,1733.7860345880663
FDR49,OUT049,1712.5491064491648
FDS39,OUT049,1784.7314572598648
FDI48,OUT027,1841.1815189521897
DRM35,OUT049,1769.4303171622748
FDV57,OUT035,1891.0351559224196
FDZ55,OUT013,1847.1995147283271
FDI28,OUT035,1766.8831712649585
FDS21,OUT045,1745.2580530703983
FDT34,OUT013,1813.9418223022722
DRI25,OUT035,1727.4777402224188
FDT47,OUT010,1624.724375405455
DRH39,OUT045,1726.1854757826611
NCD54,OUT045,1823.5973991809597
FDU16,OUT027,1871.9968758823331
NCW29,OUT045,1772.883055191566
FDV25,OUT027,1940.3305836496668
FDM56,OUT035,1813.2484775755058
FDZ04,OUT027,1862.9753389404473
FDG59,OUT019,1657.5322347528388
FDI56,OUT045,1752.114990685637
FDS33,OUT035,1781.2843169425755
FDC23,OUT049,1752.4710994355928
FDT11,OUT049,1787.8469550370562
FDG17,OUT045,1870.466926192317
FDZ44,OUT045,1788.9884781494284
FDJ52,OUT013,1824.5468147574065
DRI23,OUT046,1752.8138525301767
DRE15,OUT010,1525.9289136714267
NCF07,OUT013,1805.9239736935756
NCR29,OUT049,1719.587552363201
FDE44,OUT019,1532.4521130039307
FDT23,OUT035,1750.9446754726937
NCG06,OUT017,1931.683490830917
NCU41,OUT010,1581.572046015483
FDH46,OUT017,1798.1364869574495
FDV31,OUT013,1856.2895816329344
NCT41,OUT027,1893.278239454132
FDE22,OUT027,1968.5459150187464
FDC26,OUT045,1760.5040074652995
DRF51,OUT017,1700.529147628151
NCY53,OUT019,1550.0453107792353
FDY21,OUT017,1858.7601808927218
FDL27,OUT013,1741.7315093460854
FDZ34,OUT049,1753.9048118458481
NCF43,OUT010,1538.112100723461
FDC21,OUT035,1816.1807360912662
FDL26,OUT013,1825.3765140923358
FDT25,OUT010,1545.73015820922
NCR30,OUT046,1761.9900792635524
DRL23,OUT019,1634.9969710720077
NCR05,OUT049,1826.2504413763609
NCE19,OUT018,1689.9481851725093
FDY07,OUT035,1752.3186781499994
FDB10,OUT017,1920.6829573249645
FDP57,OUT013,1813.6892661658799
FDU48,OUT019,1534.9785045789022
FDH48,OUT035,1757.3402971665219
FDO33,OUT035,1825.2402013897708
NCU29,OUT045,1783.2641080138105
FDW35,OUT046,1726.0177274148316
FDH05,OUT010,1574.342418404481
FDP26,OUT049,1762.987339839821
DRG27,OUT035,1720.6461436453142
FDQ33,OUT046,1832.3504612165991
FDH20,OUT010,1511.4162075748586
FDV14,OUT046,1747.6489346545413
DRD01,OUT046,1705.3659225957033
NCI17,OUT049,1754.3295927938607
FDF39,OUT010,1620.4214452647377
FDX37,OUT046,1764.8228849172049
NCX17,OUT035,1849.701766977692
FDN03,OUT013,1854.7614698126981
NCS41,OUT010,1570.7532451812328
FDH34,OUT045,1861.5559642466505
NCX53,OUT018,1731.926673279117
FDY31,OUT046,1820.0991707824
FDD20,OUT017,1824.4066421302605
FDE51,OUT045,1697.4980500043926
FDV27,OUT046,1747.2879394574466
FDF16,OUT035,1820.898191959041
FDZ02,OUT049,1753.3776724018003
NCK05,OUT045,1716.0140318221574
FDM12,OUT027,1921.1066230503536
NCA05,OUT018,1737.7802919998662
FDX33,OUT045,1823.9608037382225
FDM25,OUT049,1728.7942408297015
FDE41,OUT018,1696.2022758428727
FDW14,OUT045,1732.1545688082872
NCD30,OUT046,1779.9745204473952
FDB23,OUT010,1685.5844434579922
FDF45,OUT046,1744.4961179758147
FDW20,OUT017,1816.9688615437194
FDF47,OUT045,1755.8029152139804
NCR05,OUT019,1597.626208500682
DRB01,OUT046,1791.1897729361365
FDE36,OUT013,1806.563364372574
FDU56,OUT049,1862.8130512353696
FDB23,OUT049,1760.1970617966251
FDN48,OUT049,1744.495384354307
FDS43,OUT013,1879.359111732664
NCN05,OUT013,1823.8764738244015
NCL53,OUT049,1809.6473346543037
FDL56,OUT046,1752.296523997479
FDH17,OUT018,1708.4959936450264
FDP37,OUT046,1718.4653824336074
FDG09,OUT019,1540.1443130620112
FDA55,OUT045,1887.369980624381
FDX31,OUT049,1892.444772821325
FDJ41,OUT045,1862.157187282789
DRC24,OUT045,1777.5176385072807
FDQ21,OUT035,1833.5696055018852
NCT54,OUT045,1766.0246607585052
FDH08,OUT049,1892.4001640560914
FDY38,OUT018,1783.3528483084406
DRM11,OUT010,1661.7662697884678
FDG32,OUT049,1846.7364296867365
NCH18,OUT046,1881.0639191794655
FDI20,OUT035,1908.3931041134854
FDA33,OUT018,1760.2731603208351
FDN45,OUT013,1894.2023997949516
FDT45,OUT010,1488.9838339408093
FDR32,OUT035,1909.0477211003893
FDA48,OUT017,1848.7336904354536
FDN23,OUT017,1774.2807456981907
NCR18,OUT035,1764.2585558359533
FDD45,OUT046,1759.0591125041424
FDI22,OUT018,1798.3048552112778
FDT09,OUT013,1839.4245008721332
DRC24,OUT027,1871.7456341747093
FDT39,OUT046,1786.8928902207085
FDX28,OUT045,1736.23248963643
FDA50,OUT018,1702.2241716776664
FDT33,OUT027,1963.3977104770202
FDQ60,OUT049,1757.506132930044
NCM19,OUT018,1715.7622567666187
FDF40,OUT046,1863.6249593786374
NCI30,OUT035,1926.8340815930228
FDK34,OUT049,1912.3674465931836
FDA38,OUT027,1934.9532514718567
FDT02,OUT045,1698.2854372710399
FDC11,OUT017,1727.3096181299704
FDD08,OUT046,1719.7842976572601
NCS29,OUT046,1856.1610470640167
DRI03,OUT010,1573.1176399576186
FDK48,OUT035,1746.2517714991804
FDM52,OUT049,1810.7216051688931
FDP49,OUT035,1715.182950070824
DRA24,OUT046,1782.2704227312063
NCJ43,OUT049,1851.7965122812564
FDE11,OUT045,1745.7649861817044
FDP01,OUT049,1725.5553496099594
FDQ59,OUT018,1710.1301532279085
FDA43,OUT019,1535.5215370773974
FDL14,OUT017,1825.485431712104
FDV50,OUT010,1554.2829214321748
FDT01,OUT027,1905.1154512568894
NCC42,OUT035,1808.662259727757
FDO28,OUT046,1768.2916069544026
FDD32,OUT019,1499.36650399798
FDV45,OUT035,1899.3357143337282
NCW17,OUT019,1562.2965418189597
NCJ17,OUT027,1830.6534394220423
NCF18,OUT049,1864.5761377787298
FDP01,OUT045,1726.6263250534996
FDH24,OUT045,1792.8770525754312
FDI38,OUT027,1946.882897990744
FDX03,OUT035,1738.1564634768688
FDY28,OUT046,1827.8042066840862
FDN34,OUT018,1778.286971532504
FDJ02,OUT045,1806.867019295526
FDW40,OUT019,1523.8324741107435
FDX03,OUT017,1728.143936537709
FDE17,OUT027,1914.9714141636214
FDT58,OUT046,1843.5567721334874
FDI38,OUT013,1864.2744570511454
FDW22,OUT035,1923.6566442815845
FDS15,OUT027,1859.877411259655
NCX06,OUT013,1876.6346770653022
DRK47,OUT035,1796.8338610687676
FDC23,OUT027,1777.2819518878987
FDM56,OUT010,1497.716355921305
FDP21,OUT046,1864.0167127536897
FDP58,OUT046,1872.9892557751352
FDA27,OUT019,1607.782495402841
FDK41,OUT019,1513.9803819752547
NCH42,OUT046,1886.6181064014252
FDG29,OUT045,1700.579998936444
FDW15,OUT018,1742.2702418334254
FDD28,OUT018,1679.2304716828369
FDQ37,OUT049,1730.1366664209654
FDC23,OUT035,1761.0627031921974
FDV13,OUT035,1784.6256730933685
FDK33,OUT046,1888.118872462534
FDO33,OUT013,1816.855438402681
FDN21,OUT017,1858.820290421858
NCW06,OUT027,1974.9810123219966
FDI38,OUT035,1880.980339457677
FDC21,OUT027,1930.08048803754
NCS05,OUT046,1774.5406027318395
NCN53,OUT049,1707.7128138117594
FDV40,OUT010,1517.2309167276765
FDG60,OUT017,1859.2301713239149
NCY30,OUT027,1957.5146128020654
FDM40,OUT045,1769.6898662668898
NCO30,OUT046,1854.9544471934566
FDK10,OUT046,1852.2282040324678
FDM36,OUT045,1806.5406774418607
FDN10,OUT013,1825.9091582871597
FDM46,OUT018,1708.3998464735616
FDX50,OUT049,1760.4128812100446
FDP33,OUT045,1906.9108961400432
FDO12,OUT045,1826.2435493663413
FDC28,OUT013,1779.6930834848433
FDO31,OUT045,1751.5608884928372
FDX45,OUT035,1859.445256426783
FDV21,OUT049,1785.0448710126288
FDH04,OUT049,1750.4239622493951
NCG54,OUT013,1863.86478771569
FDO13,OUT046,1725.0389978481855
FDA09,OUT027,1948.5290828741058
FDC38,OUT017,1801.2789842943457
NCO42,OUT046,1820.180519320077
FDL45,OUT049,1814.659210978045
NCK31,OUT013,1725.0492921617865
FDM39,OUT017,1829.5573635390324
FDC22,OUT010,1613.6908665909898
FDF46,OUT046,1781.3845015037996
FDQ37,OUT045,1731.1591424500784
FDH41,OUT010,1561.6604190743033
FDQ04,OUT046,1698.5869305672343
NCQ02,OUT027,1971.9676341288218
FDJ57,OUT027,1721.9455584015202
NCE07,OUT049,1827.9225679725141
FDE56,OUT013,1738.7692843048897
FDI20,OUT049,1880.4006941422635
FDK36,OUT018,1678.1803871676102
FDP08,OUT027,1954.9381702286507
FDF44,OUT017,1818.8239803235326
NCU53,OUT017,1811.4558484670708
FDF47,OUT035,1765.0736788681736
FDS55,OUT010,1521.8482787448315
FDZ52,OUT010,1538.0092778144897
FDL04,OUT018,1705.5523417837887
NCM26,OUT035,1756.1680030964715
FDX43,OUT049,1838.8305503853046
FDP52,OUT049,1864.314631262374
DRK49,OUT045,1694.64401288757
FDE38,OUT013,1828.2363327990195
DRF13,OUT035,1794.6374451849688
FDK41,OUT010,1512.1050576605626
FDJ04,OUT027,1887.8523948951981
FDZ44,OUT018,1729.2977304519945
FDS11,OUT013,1804.9488762387084
FDA55,OUT049,1891.6439281958317
NCW53,OUT046,1811.360438732153
FDB49,OUT027,1868.8284163555988
FDD23,OUT017,1758.1256815947543
NCV42,OUT045,1791.2964873140536
NCZ29,OUT018,1722.2248506590583
FDQ26,OUT013,1739.369124809396
FDV08,OUT017,1728.178448505869
FDC53,OUT049,1761.4557597362398
FDV58,OUT010,1579.0571776855174
NCP02,OUT019,1512.095450295572
DRI37,OUT045,1698.849190828258
FDQ12,OUT049,1855.0943918490598
FDE33,OUT046,1755.6930610913723
FDX27,OUT045,1740.9838982352824
FDM22,OUT017,1752.4585858937194
NCH30,OUT019,1518.7033760511333
FDC04,OUT017,1884.1360402929145
FDO38,OUT046,1742.8227752042671
FDV52,OUT027,1877.8707261812817
FDB32,OUT013,1790.5643071091345
FDV43,OUT018,1672.9823085428911
FDI24,OUT018,1749.5361196837873
FDR40,OUT017,1756.357519726337
FDW02,OUT049,1773.771904578235
FDE44,OUT049,1707.867197962055
FDL38,OUT046,1759.2010013073889
NCT54,OUT010,1541.6849291652902
DRJ39,OUT010,1593.539534390953
FDW55,OUT049,1911.3733270544567
DRF13,OUT019,1566.0652164323142
NCW17,OUT049,1780.8648023704338
FDP13,OUT035,1729.5434066621647
FDS08,OUT018,1766.7907970791468
NCP17,OUT035,1748.7437965530705
NCO53,OUT035,1794.0518867094477
FDH19,OUT045,1791.5631210565743
FDJ04,OUT017,1779.0728895158559
FDG10,OUT049,1743.1589116673467
FDA40,OUT010,1507.6247117059104
FDI53,OUT045,1792.864322920783
FDU09,OUT010,1495.4197323927112
FDK60,OUT045,1739.518552508012
FDR43,OUT017,1711.0729626899533
FDW22,OUT017,1908.6045968597427
DRP47,OUT010,1658.4995497462835
DRG48,OUT010,1582.5019618544295
FDA14,OUT035,1823.6400461630537
FDU49,OUT013,1751.7350275963024
FDK28,OUT045,1872.8003915066147
FDT19,OUT046,1823.085838484304
NCQ42,OUT045,1806.7418007185042
FDD03,OUT045,1860.1758531730325
NCM53,OUT013,1771.7416247867477
NCX53,OUT045,1779.7184965973088
FDV14,OUT027,1866.62855979951
NCZ54,OUT017,1857.9371955627332
FDB39,OUT013,1738.413814595046
DRC24,OUT046,1777.389019661193
FDY36,OUT013,1746.621609580211
FDN01,OUT035,1734.297598589468
DRH25,OUT046,1709.2028302418855
FDV08,OUT046,1726.848919888324
NCP53,OUT049,1853.6364020902624
FDU52,OUT010,1561.4099103636718
NCI42,OUT045,1879.1792984603496
FDZ14,OUT035,1797.399112967894
FDF11,OUT046,1764.1300003371766
FDQ13,OUT018,1708.542916865063
FDO32,OUT010,1499.01677180709
DRJ37,OUT018,1730.1134909159282
FDY43,OUT046,1837.9470702245294
NCT41,OUT017,1808.7511852601447
NCV17,OUT045,1774.9820604058934
FDM04,OUT027,1851.218312159971
DRB48,OUT018,1674.1248329025473
FDM24,OUT013,1796.167837025646
FDT37,OUT049,1881.536573379031
NCO05,OUT010,1543.134382465815
FDL13,OUT046,1735.0417361739987
FDL15,OUT017,1804.9203711307691
FDB11,OUT018,1736.882486904801
FDL14,OUT019,1612.7523963467654
FDY10,OUT019,1509.203254235295
FDJ40,OUT049,1771.5462757821842
NCW18,OUT046,1878.7154296536442
NCY06,OUT013,1831.9052723468762
DRE13,OUT018,1696.0927636622657
FDA26,OUT045,1842.546478515455
NCE19,OUT010,1502.487322175616
FDE33,OUT035,1783.0845462297934
DRL59,OUT027,1778.2918793983367
FDY07,OUT046,1730.279682919661
FDF57,OUT018,1767.3404546781117
FDM58,OUT035,1818.3019349522413
FDP26,OUT027,1877.20298733207
FDY32,OUT046,1820.6698614259415
FDD51,OUT010,1529.513888748356
FDU22,OUT018,1736.383041566302
FDZ49,OUT018,1778.218153669984
NCI42,OUT017,1895.7527496478467
FDT04,OUT027,1833.5864400723158
NCU41,OUT045,1814.2271121886251
FDS56,OUT045,1903.8812442203612
NCN42,OUT017,1844.8050887382647
FDK34,OUT046,1910.0452542306916
FDB03,OUT017,1853.488594554822
DRJ25,OUT035,1711.0397444682953
FDT25,OUT027,1900.924856462104
FDN20,OUT013,1842.5729432809746
FDP09,OUT013,1901.9503646396993
FDM20,OUT019,1575.5793989432188
NCG55,OUT046,1798.736675461831
NCP14,OUT045,1777.5154969547793
NCH06,OUT046,1900.7500329294446
FDV52,OUT013,1776.6958505111375
NCL07,OUT035,1723.7772393083285
DRJ11,OUT027,1818.0911412956407
DRO59,OUT013,1732.555224857127
FDW15,OUT010,1577.0841963847927
NCQ30,OUT035,1823.816010024041
NCN54,OUT019,1530.8435479846485
FDY01,OUT027,1870.172510316725
FDX39,OUT035,1853.3281796652188
FDH53,OUT027,1868.0593077839758
FDA57,OUT035,1755.1016662207965
NCC07,OUT010,1538.0364876639728
FDU28,OUT013,1839.8936516955469
FDK36,OUT010,1531.7174593542204
FDR36,OUT018,1667.327419028618
NCQ17,OUT035,1806.4534999112882
FDS28,OUT019,1499.459502960609
FDE08,OUT045,1821.3313763151737
FDU22,OUT046,1800.5585026898161
FDG41,OUT045,1757.6096680503877
FDO31,OUT010,1508.5229340366116
FDM21,OUT019,1585.5265103616493
FDU40,OUT017,1852.4343400155628
FDV36,OUT018,1721.592577376392
FDT10,OUT027,1887.077157091252
FDX38,OUT045,1706.0126568578746
NCU30,OUT027,1906.8109621132166
NCV06,OUT049,1875.53919111577
FDT16,OUT035,1912.2039564141596
NCP41,OUT027,1868.9180751423185
FDZ56,OUT017,1865.247445672421
FDC22,OUT035,1870.2103759660442
FDU10,OUT035,1748.077313980124
FDS46,OUT045,1797.4179016181408
FDO08,OUT049,1844.2363530776158
NCV42,OUT018,1733.2154609149575
FDP33,OUT035,1935.2541930228185
FDJ12,OUT046,1832.9373507523871
FDH04,OUT045,1742.771475484462
NCU54,OUT013,1868.6303618045267
FDO36,OUT010,1560.7913985555626
FDT37,OUT027,1962.5685148413627
FDD14,OUT010,1599.562971979895
FDA16,OUT013,1866.3061519117728
NCS42,OUT019,1511.9655351193312
FDP10,OUT019,1519.1237764767136
FDQ28,OUT049,1809.6090242221153
FDK57,OUT010,1539.2162963782148
FDK02,OUT013,1790.371350001355
FDW47,OUT018,1726.789265076051
NCC42,OUT018,1731.4935665777061
FDQ37,OUT018,1717.413830888467
FDL40,OUT046,1759.9350883117372
DRE13,OUT010,1557.7404362214365
FDQ34,OUT027,1897.1341557754258
NCB54,OUT046,1774.7457639942143
FDS48,OUT049,1798.2899290411292
FDO15,OUT045,1736.387016167568
NCT30,OUT013,1749.6245949559489
FDU49,OUT027,1873.422020097269
FDE21,OUT046,1797.6830319507967
FDS49,OUT019,1523.4679304943602
FDT38,OUT027,1867.8621370954345
FDZ01,OUT045,1766.0513696560918
FDC41,OUT035,1750.963853491359
DRG13,OUT010,1590.2157134776276
NCZ42,OUT018,1816.575230923065
NCM07,OUT045,1726.4760087578863
NCV17,OUT018,1728.4017507838748
DRK39,OUT035,1765.5615066626435
FDS37,OUT018,1724.670278822585
FDV12,OUT019,1521.3932104568753
NCG19,OUT018,1792.5338452519738
FDS51,OUT013,1748.323820139099
NCO14,OUT046,1731.7447498770114
FDC38,OUT046,1783.6675053108238
FDN15,OUT046,1785.420948169
NCH42,OUT013,1900.7181420518239
FDQ22,OUT046,1729.8610417617829
FDC05,OUT013,1847.7411900098077
FDZ31,OUT013,1867.1096981507476
DRJ23,OUT049,1774.428623378726
FDC52,OUT035,1829.9579918812758
DRD12,OUT010,1548.2447217731058
FDV55,OUT017,1839.246418306019
FDD32,OUT046,1762.3376735174577
FDR01,OUT049,1795.4139932433618
FDY08,OUT019,1551.8925535036426
FDQ45,OUT045,1860.5316859536256
DRN11,OUT027,1792.5442266970313
NCS05,OUT018,1730.0078328043116
FDY32,OUT035,1846.048527555497
NCD31,OUT045,1850.1813051125896
NCE06,OUT049,1833.0128639107832
NCP14,OUT046,1774.4184516461664
NCF18,OUT019,1553.8989500560278
FDF14,OUT018,1747.707588802611
FDB22,OUT017,1840.5645739121812
NCH54,OUT049,1845.3362910484136
FDU27,OUT035,1728.322506039777
FDS58,OUT027,1961.301189854358
NCU29,OUT035,1809.0618750355652
FDJ57,OUT013,1718.7534065716166
FDL56,OUT049,1752.78958603285
FDH60,OUT035,1840.74765699629
FDN24,OUT018,1670.4176569025951
FDD02,OUT017,1801.8441632167694
FDP15,OUT017,1860.4716418886712
FDB28,OUT027,1897.3840800949588
DRC49,OUT045,1764.3544695149221
NCG30,OUT018,1733.336648227447
FDJ14,OUT049,1736.373292484068
FDL52,OUT045,1694.1876480648434
NCG19,OUT027,1947.1032754026305
NCN41,OUT035,1794.138173808307
FDW22,OUT013,1908.5190704778922
FDI02,OUT013,1785.2861902445477
FDV51,OUT045,1799.9037060634384
FDV48,OUT046,1732.8579461690815
NCL17,OUT019,1553.2494024192144
FDP46,OUT045,1767.4006933178432
FDU10,OUT045,1714.0713505226433
FDT37,OUT010,1616.2479873325328
FDI27,OUT035,1733.628876924537
FDN51,OUT046,1847.7953116265612
FDW07,OUT035,1772.4737893883284
FDN45,OUT049,1880.2770894493203
DRN37,OUT027,1876.3054304105308
DRF48,OUT049,1794.1818174962855
FDP38,OUT019,1524.2454794231824
NCX18,OUT027,1976.5778830930788
FDK45,OUT018,1716.2230046411726
FDZ37,OUT049,1754.5394944406746
FDS50,OUT018,1785.7246391678425
NCR54,OUT018,1786.3229054145538
NCS17,OUT035,1766.4268012270973
FDV31,OUT046,1842.5167821455175
DRE27,OUT017,1752.9312468689784
FDN60,OUT013,1807.3866974720777
FDK26,OUT013,1838.4961845870812
FDX37,OUT018,1712.5129154621789
FDW31,OUT046,1872.716858906915
FDX26,OUT018,1759.0869491351814
DRL49,OUT019,1557.6578429335975
FDU49,OUT017,1770.648786349662
FDY58,OUT046,1902.7093172781863
FDN03,OUT045,1844.4184089520372
NCV06,OUT010,1585.8013001599668
FDH53,OUT045,1741.5418293404268
FDG31,OUT018,1699.1128013623352
NCC06,OUT045,1813.0156313103234
FDS13,OUT049,1862.3359023735231
FDP16,OUT035,1905.8478871050888
FDA35,OUT013,1781.7332881315872
DRP47,OUT018,1752.0130704562982
FDY28,OUT010,1596.195714350692
FDY20,OUT035,1791.5356520411417
NCH30,OUT017,1811.9096427652203
NCR29,OUT019,1532.9884849382702
NCP05,OUT013,1802.4072803775348
NCF30,OUT019,1533.0164422076518
FDA08,OUT035,1874.1650801133812
FDN51,OUT027,1843.2998322092797
FDH12,OUT046,1751.0102274491396
FDY39,OUT017,1815.8487093721124
NCO53,OUT045,1785.6123291500815
FDB40,OUT046,1798.185587453962
FDH02,OUT049,1756.2864170587134
FDY11,OUT027,1843.6076054526106
FDQ09,OUT019,1507.578399892224
FDP16,OUT013,1888.3225650066704
NCF55,OUT018,1685.0354683122216
FDY09,OUT027,1980.3990028001754
FDY39,OUT045,1802.7275251545318
NCU53,OUT049,1797.329371079184
NCT41,OUT049,1796.0204571577542
FDJ45,OUT046,1715.0767141691967
FDR28,OUT013,1832.4267996143926
FDN08,OUT013,1803.4431455383285
FDJ07,OUT049,1767.2860473423925
FDZ09,OUT027,1959.011890842106
FDQ14,OUT017,1810.8184308451314
FDY12,OUT027,1784.8029427535896
FDK57,OUT046,1802.1467377348104
FDD20,OUT049,1808.2570032148096
FDS36,OUT018,1710.6865889850003
FDI40,OUT049,1750.18747238257
FDJ40,OUT045,1764.7294843252994
FDE08,OUT013,1840.5389319959618
DRK01,OUT013,1750.4041526450624
FDC58,OUT049,1731.208520626702
FDE50,OUT046,1833.1951652430153
FDX48,OUT035,1816.3246052269162
DRM35,OUT018,1738.5699186679356
FDG41,OUT013,1775.687324466036
FDB52,OUT046,1873.1050124934236
FDV19,OUT045,1834.850802074892
DRG48,OUT017,1779.7601347813568
FDI26,OUT013,1837.661308923521
FDU11,OUT019,1619.5709581862243
FDF59,OUT019,1662.8876953785755
FDR07,OUT049,1770.8558922716918
NCE06,OUT017,1845.7586318127082
FDE10,OUT046,1805.1392685974306
NCO55,OUT046,1730.5066184159969
FDZ13,OUT013,1742.6339311011873
FDT50,OUT017,1741.7081662187393
FDH12,OUT010,1520.8691012757515
FDD21,OUT045,1790.8229545576469
NCM05,OUT013,1858.923752749164
FDK04,OUT013,1738.958668858668
FDN33,OUT017,1753.8654539474448
NCM18,OUT010,1499.3446992200975
DRC25,OUT049,1726.0335594778837
FDT47,OUT017,1753.601734796946
FDD45,OUT027,1903.9527620172955
NCD07,OUT018,1734.9130849445908
NCY54,OUT010,1579.4354529269838
FDL12,OUT049,1713.3342469150039
FDL02,OUT017,1778.6366605253372
FDC60,OUT035,1749.1689608219262
FDR37,OUT017,1732.4882946547398
FDY16,OUT017,1849.1734001971708
FDU26,OUT045,1772.6525447469387
FDN24,OUT013,1718.2082546285005
FDH44,OUT013,1840.900656837093
FDE23,OUT010,1656.586903663814
FDW60,OUT017,1819.180778654564
FDQ55,OUT049,1800.506856411423
FDV32,OUT027,1881.7166580766086
FDV03,OUT010,1579.9545865884638
FDY14,OUT010,1602.6769363964181
NCL55,OUT027,1797.7665243030833
DRF25,OUT017,1706.2946727367794
FDX03,OUT046,1719.7308041382905
FDF40,OUT045,1864.3896581917759
FDX24,OUT010,1562.4067882798347
FDA25,OUT049,1768.2300503365507
FDH21,OUT018,1717.5870240591325
FDB47,OUT010,1560.711793275919
FDT34,OUT019,1547.430231534456
FDS39,OUT010,1603.9845165118159
NCU05,OUT046,1737.1758579200186
FDE02,OUT049,1749.4550201835589
FDL25,OUT035,1717.9722286997387
FDC50,OUT049,1750.4397856548917
FDZ32,OUT049,1784.1212046881687
FDV14,OUT045,1741.7564482062112
FDR07,OUT045,1762.8964485488432
FDB26,OUT049,1728.9357206377815
NCR50,OUT045,1832.4281695091142
FDP01,OUT018,1713.6161211915983
FDH57,OUT045,1805.2899292480402
FDM60,OUT027,1831.9794942128096
FDA45,OUT017,1867.8976656661869
FDU55,OUT017,1933.0060169361816
FDH40,OUT035,1764.0076789711559
